x,y
-21.06010228661656,-4.029240643957647
-21.768397227353873,-4.066185177983995
-22.34191247363099,-3.758019225289449
-23.020384331470797,-3.705465690526945
-23.631414730172185,-3.486642472504037
-24.279663554302395,-3.341409012587365
-24.91123314482599,-3.045370557106183
-25.60052463815106,-3.003267035854767
-26.236592013487908,-2.725492849911071
-26.921250349732052,-2.610170791956546
-27.515494869386302,-2.301482621350075
-28.134012145005038,-2.087740530389836
-28.808683913860516,-1.9825630812732085
-29.4368104168757,-1.792009279766955
-30.092895354797246,-1.619516384724755
-30.733373268801234,-1.3438075522251867
-31.41393035121542,-1.2800605002386716
-32.10691177808969,-1.2828510895925338
-32.80455972146282,-1.2645025549917017
-33.39747178269314,-1.6017159350298646
-33.97120847155361,-1.9391220095614634
-34.50259819204119,-2.3586288497078023
-35.07781580557638,-2.679602380153433
-35.78087486378723,-2.6530534627853615
-36.47429326070602,-2.6552444651681397
-37.16679950080802,-2.6484199510133535
-37.861192868119915,-2.652065062964455
-38.275139290381226,-2.1237135614314613
-38.56762144111836,-1.5071027706799067
-38.86557364193845,-0.8797228296814832
-38.929904006270505,-0.19454968651028284
-38.924733118003104,0.4986362466768739
-38.95176357716597,1.2006630844828554
-38.613572160481475,1.7805855768268088
-38.13583415394434,2.2942168565950243
-37.513573349294646,2.502464836758077
-36.81786603815485,2.500133857648347
-36.123136389461486,2.4989609656299216
-35.42949186127997,2.499155051909704
-34.73570096730543,2.4991647541004984
-34.04189766822783,2.499158829453502
-33.34809942428412,2.499159274410841
-32.65430090643238,2.499159350754658
-31.960502302347045,2.4991593697354313
-31.266703955824322,2.4991604221696893
-30.57290394363113,2.4991544423247913
-29.879101805252567,2.4991394901329276
-29.185372475306266,2.4994318385527
-28.491400874256136,2.498701639309801
-27.795974588757648,2.4870673465957145
-27.172551201299115,2.191936551955732
-26.48783106665425,2.1613100590694345
-25.798704437639405,2.152980918546765
-25.10815727822323,2.0849723279524595
-24.513046438123798,1.782405016286372
-23.808364925058118,1.8148067021409795
-23.114677530518826,1.817466566304168
-22.432477363980226,1.7332286583186707
-21.799662283807717,1.4545664188427807
-21.101601703514106,1.4735498993294962
-20.40843617060794,1.4674684893889198
-19.7068145261888,1.4492856104460503
-19.112070564184815,1.6931032129899604
-18.638161195266427,2.202331537420442
-18.396822325695695,2.8511695236999053
-18.312228377289944,3.5193954771774965
-18.309133392371994,4.210103286585203
-18.355417970218028,4.909966122561411
-18.824151546058935,5.411836968152803
-19.344318442301365,5.876837090292489
-20.02514690218456,5.933731334426036
-20.66564408990847,6.170079590064615
-21.324193922712528,6.280193262178133
-22.025640765329786,6.258588451999784
-22.633366239834693,6.507207980731984
-23.305598396200217,6.622071316288259
-24.009112031271137,6.61212489871054
-24.577531019393096,6.9733489147924415
-25.2779767339307,6.949175901877508
-25.952689066812333,7.075477014913437
-26.587175526029572,7.328694433734917
-27.28267787517169,7.315818252976833
-27.96657073379614,7.341355328518809
-28.521512679301384,7.688048438426426
-29.228782699845773,7.65027621379963
-29.887475549801866,7.838952440583363
-30.528631291813543,8.011397571729914
-31.220669085788064,8.02327292239363
-31.858204635472042,8.310313551409227
-32.5470541673765,8.339345741584902
-33.25081643092483,8.33318316649593
-33.83118970436743,8.674976809867339
-34.5258153081804,8.667723598575183
-35.200667509651,8.785234404464164
-35.83530616432045,9.04963345981009
-36.543206240711555,8.998595831623549
-37.156501047759846,9.291836924404228
-37.84459820157148,9.375071008998587
-38.53766696840168,9.371083555069669
-39.23045364045069,9.37228686985814
-39.927481315768645,9.332600455071761
-40.5135688494182,8.970523094480136
-41.1681255078327,8.734067859050452
-41.70787470279022,8.307418077958577
-42.198446731263836,7.818367745797878
-42.68908545825076,7.3273929136466
-43.18047427138291,6.836831667997572
-43.66583104816055,6.346087045245693
-44.09766029777061,5.812712799346938
-44.08132383854662,5.112877068101935
-44.07025047866244,4.416087883197717
-44.38671866501312,3.804462970117536
-44.42647498789524,3.110111171488765
-44.42515898135306,2.4165591710007273
-44.42480454184948,1.7228398171473038
-44.42491759087463,1.0290030722066124
-44.42603199863281,0.3345686172420705
-44.41971710042229,-0.35562585750138603
-44.34795980362432,-1.035889196708669
-44.05340066135796,-1.621379058253384
-44.08167970120694,-2.3257641158238465
-44.07807174294207,-3.0189185634107796
-44.151539704170716,-3.709427827136829
-44.629998602286285,-4.199630417596688
-45.229327599330865,-4.548571986837237
-45.895524316087595,-4.720886048340426
-46.5887741582268,-4.715110025080111
-47.28299392512008,-4.716418138927156
-47.981967987413356,-4.711205907036075
-48.561699589041716,-4.383504668479946
-48.94430513694482,-3.801544404374381
-49.21129767556112,-3.1590713986321926
-49.233270345060156,-2.4682524993192083
-49.236067753256144,-1.7748263939355882
-49.23526835797741,-1.0809213542963576
-49.23528643034757,-0.3871251649044643
-49.235305007220276,0.30667095654565985
-49.23530241168738,1.00046989731537
-49.23530225578716,1.6942685424433224
-49.23530215435505,2.3880670490029905
-49.2353008734198,3.0818651222616786
-49.23531328543695,3.775668806757281
-49.23530651567662,4.469464627331871
-49.23484513736862,5.163074099794564
-49.23705440177051,5.857778293596183
-49.24560629894867,6.555082391658137
-49.061699762144265,7.173486340110332
-48.545755302377245,7.654395648402595
-48.043831508492424,8.14472343440303
-47.84727024075648,8.766973509867967
-47.85670239122338,9.464069102960263
-47.89884118499336,10.174451434093191
-47.532332967100245,10.721409799337941
-47.47384078214621,11.401959249976104
-47.01926759387108,11.933063780142081
-46.52700735554471,12.419928742458087
-46.05184165042028,12.938382932672639
-45.422913576942186,13.182459757960771
-44.86245057601738,13.573889065930842
-44.21556117740732,13.832752804900743
-43.521672886676406,13.832396912595303
-42.829465299523996,13.838749768416633
-42.135484615508425,13.838017089596901
-41.44165112339953,13.838001168192502
-40.74789493015543,13.83782623338562
-40.05444920854776,13.835801784776168
-39.357859617116134,13.851795039416887
-38.702265855128594,13.643399091592629
-38.044359068080205,13.473643600424666
-37.34469140298949,13.496416468052432
-36.74153615625529,13.170772549483104
-36.046152486089056,13.145084446625358
-35.382099954023275,13.063027409980148
-34.79907970481997,12.78138864257623
-34.09581500083072,12.80452971389295
-33.450366834646395,12.56293264990849
-32.78621379862311,12.460794674015172
-32.107669827071454,12.39922928691046
-31.465432685372868,12.129716070311973
-30.76613476347053,12.140604011897691
-30.155702562184675,11.907161078179195
-29.49288017531435,11.778103090497124
-28.799304837247,11.78776590087985
-28.133377021425993,11.625820950294575
-27.485377993187186,11.409536116610505
-26.778719903026392,11.455803952566361
-26.178140497237813,11.129619063133646
-25.48603448954838,11.078725420381382
-24.798842333393406,11.06210114876583
-24.245262265366474,10.709573945912185
-23.537256688243648,10.750240001418938
-22.877762822960108,10.55563750203046
-22.23311986775427,10.386527641649229
-21.54147463022603,10.375438506867201
-20.90517899817973,10.08863476221928
-20.21350575279274,10.065252066802291
-19.574456867164496,9.911481756713458
-18.93550758712867,9.713561555747077
-18.23448580142669,9.721804211506923
-17.633874843032135,9.426001636906642
-16.95696559507156,9.381342928426168
-16.276029875172835,9.300648377429388
-15.643203947556314,9.016809485657626
-14.938390797776378,9.056125874462134
-14.317021628619669,8.80010531835461
-13.639327777294813,8.673503080496321
-12.93423901092348,8.70944451723322
-12.413502439040082,8.276684881985416
-11.918587073793088,7.793153066070178
-11.43236791315832,7.300298345713935
-11.089237442024443,6.734799829151671
-10.88772652772737,6.100991267514543
-10.726639196942035,5.4307920562611605
-10.464983675118905,4.788990734070397
-10.121661241637868,4.190432117381309
-9.814001585681059,3.598963334926244
-9.308814527875013,3.1165051126622125
-8.806875687317794,2.624267486444265
-8.157205629323348,2.49204814170528
-7.494369114329725,2.3624907089944553
-6.881292148491322,2.138285662000574
-6.1817263355247425,2.153757399701435
-5.487250399876886,2.1627140422779902
-4.807320923798061,2.044694781370678
-4.179856525091441,1.788592550245897
-3.4786613617341495,1.8152669901685918
-2.7838998917244893,1.8197003638280025
-2.1179752716189912,1.6985525278443896
-1.466759738426683,1.4614146158258492
-0.770949745670932,1.4732331534984018
-0.07952340627261362,1.464328519455993
0.5921745018960715,1.3978684157795884
1.2145033650273485,1.1249878492988403
1.9106689524498335,1.1225963534001482
2.6129563759272187,1.1495088204496002
3.233361286080275,0.8846966281648836
3.913663765008952,0.7696797261468552
4.616771985687981,0.8012326473693263
5.129467057087171,0.34997839412645104
5.6419418166250965,-0.12589215694322445
5.887629484928882,-0.7630478836100381
6.068193883919628,-1.4156388926064503
6.4191532493298435,-1.9671055376591862
6.492685577926293,-2.640165829369416
6.763714396159232,-3.274353389449398
6.972441848900649,-3.9321059058861625
7.092702647826575,-4.5973239310968905
7.477286960021178,-5.13535149796026
7.5846716781969405,-5.804631811807381
7.82821102159253,-6.450921803864412
8.15721331469474,-7.009818617318197
8.350484137573055,-7.660974168283184
8.480694014872357,-8.338428036659515
8.662983707820654,-8.986740157609324
8.842988526040434,-9.652402294397428
8.830820682263699,-10.344020327865254
8.73566724091128,-11.022731198054993
8.205009345390469,-11.49428075442371
7.543129025903086,-11.589395332307879
6.849602327979637,-11.590188637751249
6.155129400851077,-11.588230499054248
5.4614119895324205,-11.588509453986424
4.767445537266299,-11.58720968247242
4.074089379436609,-11.590528259664111
3.4171571208009164,-11.383754128722128
2.767459626637916,-11.237965750534777
2.1006657849428283,-11.073466316874239
1.4494781620104116,-10.921161220591376
0.8943850480712108,-10.557835631987444
0.215483382517439,-10.461681869530562
-0.43156355286968107,-10.212617603032028
-1.1085893269599387,-10.138879172951329
-1.7519440050392074,-9.871195992637206
-2.4030394094295606,-9.679735218799587
-3.041679909963691,-9.51700233263598
-3.7077834369499576,-9.380656268910267
-4.3379080771379614,-9.195051588639544
-4.922736654163956,-8.86349633859593
-5.634554148271746,-8.87246113871613
-6.2268328294912605,-8.56004477964312
-6.91075161169134,-8.441384528693527
-7.543557128928564,-8.152784988316526
-8.191837982790027,-7.999186091793456
-8.807984999522024,-7.79067920229504
-9.482738767577969,-7.720019064318215
-10.076981051524395,-7.466078400556401
-10.6957456520516,-7.195434990491141
-11.393129288912734,-7.143685430173186
-12.014350264665332,-6.887151665157867
-12.694797985261618,-6.742546937402454
-13.316397096769581,-6.4401160918764155
-14.012139812002108,-6.425024065862697
-14.629081226972389,-6.1089662130162
-15.28992622364027,-6.020066472460223
-15.876166323273269,-5.744905027433819
-16.51702292742256,-5.505510401744785
-17.202342661265714,-5.416492589571391
-17.844158355610823,-5.193518763688923
-18.516688896866206,-5.023901339679048
-19.122639542440936,-4.716440643957647
