x,y
-21.060102286616548,-4.029240643957646
-21.14236039869837,-3.539628850929662
-21.563045094706254,-3.292796963058532
-21.83277244679784,-2.8846992112178307
-22.204706806988884,-2.653818033355119
-22.667332130842933,-2.760454405009005
-23.14208860428386,-2.824217897984208
-23.64179266321869,-2.8268719535948224
-24.061811411790522,-2.997713477070274
-24.56127265870504,-2.9984406439576468
-25.01844992426492,-3.046981780552594
-25.468390195833525,-3.1691478266835382
-25.967969935086664,-3.171819491962733
-26.43953887668664,-3.149686733926783
-26.831907373844437,-2.8497691694057057
-27.185460755535647,-2.496215769910372
-27.525978917680614,-2.1386305419920153
-27.7619319426608,-1.7241909431730196
-28.00784672123,-1.2889384737396654
-28.34522841349163,-0.9831070508156117
-28.84522841349163,-0.9831070508156117
-29.314420423454425,-1.0850370499977393
-29.76669433319164,-1.0446808349155035
-30.25828197657695,-1.0695012270519655
-30.751797346781316,-1.109118982587204
-31.237516717866825,-1.1297112986724969
-31.66978006615357,-1.2474491916876431
-32.16181625781974,-1.2785103137447715
-32.62645111668011,-1.4162893381945971
-33.07693670057416,-1.6114952097909663
-33.25870896195602,-1.9983726935194688
-33.26773387254935,-2.498286728857257
-33.46669125276243,-2.9376090414367915
-33.96452732887666,-2.949242152142542
-34.31196503227237,-2.690539959296913
-34.53088160137418,-2.2411089272119415
-34.9943808334341,-2.186900063286739
-35.4943808334341,-2.186900063286739
-35.9943808334341,-2.186900063286739
-36.4943808334341,-2.186900063286739
-36.7981155002431,-1.943240995190606
-37.2317822746175,-1.938045701545141
-37.4168126818345,-1.5039531443274097
-37.77583131629401,-1.2269525644698194
-38.08999467372092,-0.9342090859328388
-38.34913718345264,-0.6800272019924901
-38.57317336979623,-0.35086084373756843
-38.75624266629648,-0.008944161821635942
-38.8668293677561,0.39984460821176526
-38.87810379480145,0.8257315895677493
-38.67899120687729,1.2261766948419672
-38.22620585499642,1.3615843460658166
-37.79654474934268,1.514937740698912
-37.392445266655805,1.7443430820877046
-37.02023818093559,2.0648746658690262
-36.57373508698073,2.170847434513034
-36.12752162663838,2.0602420502561927
-35.67916800124803,2.065493178815054
-35.208411458541306,2.1032128001674297
-34.73728890956102,2.1297307305371986
-34.306817708621665,1.9414747074146999
-33.889735986342544,2.0623959110624526
-33.4914865054936,2.3273593560423507
-33.110637353885515,2.634943120426007
-32.68224506036869,2.48390467381276
-32.22147978437715,2.423902341195912
-31.78178607921782,2.3291921730168537
-31.34273836215549,2.3298420454844546
-30.849952198966115,2.344480417320915
-30.551306207948844,1.9488110051098122
-30.271769912894793,1.5828866109684856
-29.817374486144292,1.519190962662388
-29.38868748198385,1.404290180618465
-28.948770486310533,1.4466764904206393
-28.53285728080015,1.3428257629003184
