x,y
-21.060102286616548,-4.029240643957646
-21.560102286616548,-4.029240643957646
-22.060102286616548,-4.029240643957646
-22.42267678834928,-3.6974661422249193
-22.917778506585154,-3.6856406439576475
-23.417778506585154,-3.6856406439576475
-23.785251290082005,-3.3656916404921913
-24.275454726553757,-3.3420406439576453
-24.693634291237156,-3.1445086393370394
-25.13313094652236,-2.9984406439576468
-25.63313094652236,-2.9984406439576468
-26.056208792969883,-2.8127341376043122
-26.490807166490963,-2.6548406439576446
-26.964591794125035,-2.5915511364491612
-27.348483386459566,-2.311240643957646
-27.848483386459566,-2.311240643957646
-28.22652818587346,-2.016814744700737
-28.70615960642817,-1.9676406439576475
-29.20615960642817,-1.9676406439576475
-29.589102687606186,-1.6850402429680111
-30.063835826396772,-1.6240406439576454
-30.497485688761337,-1.463857241812859
-30.921512046365375,-1.2804406439576468
-31.421512046365375,-1.2804406439576468
-31.921512046365375,-1.2804406439576468
-32.42151204636538,-1.2804406439576468
-32.92151204636538,-1.2804406439576468
-33.32327280221109,-1.5176111595521948
-33.67682619280437,-1.8711645501454648
-34.13101769338195,-1.9817560507230427
-34.484571083975226,-2.3353094413163165
-34.852216926239805,-2.6548406439576446
-35.352216926239805,-2.6548406439576446
-35.852216926239805,-2.6548406439576446
-36.352216926239805,-2.6548406439576446
-36.852216926239805,-2.6548406439576446
-37.352216926239805,-2.6548406439576446
-37.852216926239805,-2.6548406439576446
-38.21874119858013,-2.3326017319940573
-38.32933269915771,-1.8784102314164832
-38.58370228661655,-1.483773564397184
-38.793477590328564,-1.0706653402456348
-38.92730228661655,-0.6260973444285791
-38.92730228661655,-0.12609734442857912
-38.92730228661655,0.3739026555714209
-38.92730228661655,0.8739026555714209
-38.92730228661655,1.3739026555714209
-38.64053986945478,1.755121773204122
-38.28698647886151,2.108675163797397
-37.93343308826824,2.462228554390672
-37.44873032718168,2.4991593560423553
-36.94873032718168,2.4991593560423553
-36.44873032718168,2.4991593560423553
